user_id,entry_date,segment,device,region,age_group,period,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,reached_stage2,reached_stage3,reached_stage4,reached_stage5
U009338,2024-01-10,Paid_Search,Desktop,West,35-44,Pre-Intervention,2024-01,2024-01-10,2024-01-10,,,,,0,Stage2,1,0,0,0
U009339,2024-06-10,Referral,Desktop,South,25-34,Post-Intervention,2024-06,2024-06-10,,,,,,0,Stage1,0,0,0,0
U009340,2024-04-02,Paid_Search,Desktop,East,35-44,Post-Intervention,2024-04,2024-04-02,2024-04-04,2024-04-06,2024-04-08,2024-04-11,,0,Stage5,1,1,1,1
U009341,2024-03-27,Paid_Search,Desktop,South,45-54,Pre-Intervention,2024-03,2024-03-27,2024-03-27,2024-03-28,,,,0,Stage3,1,1,0,0
U009342,2024-05-03,Paid_Search,Mobile,North,18-24,Post-Intervention,2024-05,2024-05-03,,,,,,0,Stage1,0,0,0,0
U009343,2024-05-08,Email,Mobile,East,18-24,Post-Intervention,2024-05,2024-05-08,2024-05-08,2024-05-09,,,,0,Stage3,1,1,0,0
U009344,2024-02-07,Organic,Desktop,North,45-54,Pre-Intervention,2024-02,2024-02-07,2024-02-08,2024-02-11,,,,0,Stage3,1,1,0,0
U009345,2024-06-17,Organic,Mobile,North,25-34,Post-Intervention,2024-06,2024-06-17,2024-06-19,2024-06-22,2024-06-24,2024-06-27,,0,Stage5,1,1,1,1
U009346,2024-05-15,Social,Mobile,West,35-44,Post-Intervention,2024-05,2024-05-15,2024-05-16,2024-05-19,,,,0,Stage3,1,1,0,0
U009347,2024-05-31,Referral,Desktop,East,35-44,Post-Intervention,2024-05,2024-05-31,2024-06-02,,,,,0,Stage2,1,0,0,0
U009348,2024-06-05,Referral,Mobile,West,35-44,Post-Intervention,2024-06,2024-06-05,2024-06-05,2024-06-07,,,,0,Stage3,1,1,0,0
U009349,2024-01-11,Email,Desktop,North,25-34,Pre-Intervention,2024-01,2024-01-11,2024-01-12,,,,,0,Stage2,1,0,0,0
U009350,2024-05-31,Social,Desktop,Central,18-24,Post-Intervention,2024-05,2024-05-31,2024-06-02,,,,,0,Stage2,1,0,0,0
U009351,2024-03-15,Social,Mobile,East,35-44,Pre-Intervention,2024-03,2024-03-15,,,,,,0,Stage1,0,0,0,0
U009352,2024-05-17,Organic,Mobile,East,25-34,Post-Intervention,2024-05,2024-05-17,,,,,,0,Stage1,0,0,0,0
U009353,2024-04-26,Organic,Desktop,East,25-34,Post-Intervention,2024-04,2024-04-26,2024-04-26,2024-04-28,2024-04-29,2024-04-30,2024-05-01,1,Converted,1,1,1,1
U009354,2024-05-30,Organic,Desktop,West,18-24,Post-Intervention,2024-05,2024-05-30,,,,,,0,Stage1,0,0,0,0
U009355,2024-06-09,Organic,Mobile,North,35-44,Post-Intervention,2024-06,2024-06-09,2024-06-09,2024-06-11,2024-06-12,2024-06-16,2024-06-18,1,Converted,1,1,1,1
U009356,2024-05-26,Social,Mobile,West,35-44,Post-Intervention,2024-05,2024-05-26,,,,,,0,Stage1,0,0,0,0
U009357,2024-02-29,Paid_Search,Mobile,West,45-54,Pre-Intervention,2024-02,2024-02-29,2024-03-01,,,,,0,Stage2,1,0,0,0
U009358,2024-05-31,Paid_Search,Mobile,South,25-34,Post-Intervention,2024-05,2024-05-31,2024-05-31,2024-06-02,,,,0,Stage3,1,1,0,0
U009359,2024-03-08,Organic,Desktop,North,25-34,Pre-Intervention,2024-03,2024-03-08,2024-03-09,,,,,0,Stage2,1,0,0,0
U009360,2024-06-15,Social,Mobile,East,25-34,Post-Intervention,2024-06,2024-06-15,,,,,,0,Stage1,0,0,0,0
U009361,2024-01-10,Organic,Desktop,East,45-54,Pre-Intervention,2024-01,2024-01-10,,,,,,0,Stage1,0,0,0,0
U009362,2024-02-28,Email,Desktop,Central,18-24,Pre-Intervention,2024-02,2024-02-28,2024-03-01,2024-03-04,,,,0,Stage3,1,1,0,0
U009363,2024-03-06,Referral,Mobile,West,18-24,Pre-Intervention,2024-03,2024-03-06,2024-03-07,2024-03-09,2024-03-09,2024-03-11,2024-03-11,1,Converted,1,1,1,1
U009364,2024-02-26,Referral,Mobile,South,45-54,Pre-Intervention,2024-02,2024-02-26,,,,,,0,Stage1,0,0,0,0
U009365,2024-04-25,Social,Mobile,North,25-34,Post-Intervention,2024-04,2024-04-25,2024-04-25,,,,,0,Stage2,1,0,0,0
U009366,2024-04-11,Organic,Desktop,West,25-34,Post-Intervention,2024-04,2024-04-11,2024-04-11,2024-04-13,2024-04-13,,,0,Stage4,1,1,1,0
U009367,2024-01-20,Organic,Desktop,North,25-34,Pre-Intervention,2024-01,2024-01-20,2024-01-21,2024-01-24,2024-01-26,2024-01-30,2024-01-30,1,Converted,1,1,1,1
U009368,2024-05-08,Referral,Tablet,South,18-24,Post-Intervention,2024-05,2024-05-08,2024-05-10,2024-05-13,2024-05-14,2024-05-15,,0,Stage5,1,1,1,1
U009369,2024-05-07,Social,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-07,2024-05-09,,,,,0,Stage2,1,0,0,0
U009370,2024-02-24,Paid_Search,Mobile,South,55+,Pre-Intervention,2024-02,2024-02-24,2024-02-26,,,,,0,Stage2,1,0,0,0
U009371,2024-06-18,Paid_Search,Desktop,North,35-44,Post-Intervention,2024-06,2024-06-18,,,,,,0,Stage1,0,0,0,0
U009372,2024-05-21,Organic,Mobile,East,35-44,Post-Intervention,2024-05,2024-05-21,2024-05-22,,,,,0,Stage2,1,0,0,0
U009373,2024-01-30,Referral,Mobile,East,18-24,Pre-Intervention,2024-01,2024-01-30,2024-01-30,2024-02-01,,,,0,Stage3,1,1,0,0
U009374,2024-05-23,Social,Desktop,East,25-34,Post-Intervention,2024-05,2024-05-23,2024-05-25,2024-05-27,,,,0,Stage3,1,1,0,0
U009375,2024-02-15,Organic,Mobile,East,18-24,Pre-Intervention,2024-02,2024-02-15,2024-02-17,,,,,0,Stage2,1,0,0,0
U009376,2024-06-16,Social,Mobile,North,45-54,Post-Intervention,2024-06,2024-06-16,2024-06-16,,,,,0,Stage2,1,0,0,0
U009377,2024-01-04,Organic,Desktop,North,25-34,Pre-Intervention,2024-01,2024-01-04,,,,,,0,Stage1,0,0,0,0
U009378,2024-06-24,Referral,Desktop,South,55+,Post-Intervention,2024-06,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-29,2024-06-30,1,Converted,1,1,1,1
U009379,2024-01-06,Email,Mobile,South,25-34,Pre-Intervention,2024-01,2024-01-06,2024-01-06,2024-01-07,2024-01-09,2024-01-12,2024-01-12,1,Converted,1,1,1,1
U009380,2024-06-17,Paid_Search,Desktop,East,35-44,Post-Intervention,2024-06,2024-06-17,,,,,,0,Stage1,0,0,0,0
U009381,2024-03-15,Paid_Search,Mobile,South,35-44,Pre-Intervention,2024-03,2024-03-15,2024-03-17,,,,,0,Stage2,1,0,0,0
U009382,2024-03-06,Paid_Search,Mobile,Central,25-34,Pre-Intervention,2024-03,2024-03-06,2024-03-07,,,,,0,Stage2,1,0,0,0
U009383,2024-02-11,Email,Desktop,South,55+,Pre-Intervention,2024-02,2024-02-11,2024-02-12,,,,,0,Stage2,1,0,0,0
U009384,2024-02-22,Organic,Tablet,North,35-44,Pre-Intervention,2024-02,2024-02-22,,,,,,0,Stage1,0,0,0,0
U009385,2024-02-11,Referral,Desktop,East,18-24,Pre-Intervention,2024-02,2024-02-11,2024-02-12,,,,,0,Stage2,1,0,0,0
U009386,2024-01-25,Referral,Mobile,South,25-34,Pre-Intervention,2024-01,2024-01-25,,,,,,0,Stage1,0,0,0,0
U009387,2024-03-14,Social,Mobile,Central,55+,Pre-Intervention,2024-03,2024-03-14,2024-03-15,,,,,0,Stage2,1,0,0,0
U009388,2024-05-18,Referral,Desktop,East,35-44,Post-Intervention,2024-05,2024-05-18,2024-05-20,2024-05-23,2024-05-25,2024-05-26,2024-05-26,1,Converted,1,1,1,1
U009389,2024-02-09,Social,Mobile,South,45-54,Pre-Intervention,2024-02,2024-02-09,2024-02-09,2024-02-10,,,,0,Stage3,1,1,0,0
U009390,2024-03-02,Paid_Search,Mobile,North,45-54,Pre-Intervention,2024-03,2024-03-02,,,,,,0,Stage1,0,0,0,0
U009391,2024-01-17,Organic,Desktop,East,55+,Pre-Intervention,2024-01,2024-01-17,2024-01-18,2024-01-19,2024-01-19,2024-01-23,2024-01-24,1,Converted,1,1,1,1
U009392,2024-02-01,Paid_Search,Mobile,South,55+,Pre-Intervention,2024-02,2024-02-01,2024-02-03,,,,,0,Stage2,1,0,0,0
U009393,2024-05-16,Referral,Desktop,West,45-54,Post-Intervention,2024-05,2024-05-16,,,,,,0,Stage1,0,0,0,0
U009394,2024-04-29,Social,Desktop,East,35-44,Post-Intervention,2024-04,2024-04-29,2024-05-01,2024-05-02,2024-05-03,2024-05-06,2024-05-06,1,Converted,1,1,1,1
U009395,2024-04-01,Paid_Search,Mobile,East,55+,Post-Intervention,2024-04,2024-04-01,2024-04-01,2024-04-03,2024-04-03,,,0,Stage4,1,1,1,0
U009396,2024-04-09,Email,Desktop,South,25-34,Post-Intervention,2024-04,2024-04-09,,,,,,0,Stage1,0,0,0,0
U009397,2024-02-18,Paid_Search,Mobile,South,55+,Pre-Intervention,2024-02,2024-02-18,2024-02-20,,,,,0,Stage2,1,0,0,0
U009398,2024-03-05,Organic,Desktop,North,18-24,Pre-Intervention,2024-03,2024-03-05,2024-03-07,2024-03-08,,,,0,Stage3,1,1,0,0
U009399,2024-06-07,Email,Mobile,North,35-44,Post-Intervention,2024-06,2024-06-07,,,,,,0,Stage1,0,0,0,0
U009400,2024-01-23,Social,Mobile,West,25-34,Pre-Intervention,2024-01,2024-01-23,2024-01-23,,,,,0,Stage2,1,0,0,0
U009401,2024-02-11,Social,Mobile,East,25-34,Pre-Intervention,2024-02,2024-02-11,2024-02-11,,,,,0,Stage2,1,0,0,0
U009402,2024-03-28,Paid_Search,Mobile,West,35-44,Pre-Intervention,2024-03,2024-03-28,,,,,,0,Stage1,0,0,0,0
U009403,2024-02-11,Email,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-11,2024-02-13,,,,,0,Stage2,1,0,0,0
U009404,2024-06-25,Referral,Desktop,West,25-34,Post-Intervention,2024-06,2024-06-25,2024-06-27,,,,,0,Stage2,1,0,0,0
U009405,2024-02-19,Social,Mobile,East,18-24,Pre-Intervention,2024-02,2024-02-19,,,,,,0,Stage1,0,0,0,0
U009406,2024-05-02,Paid_Search,Desktop,North,35-44,Post-Intervention,2024-05,2024-05-02,2024-05-04,,,,,0,Stage2,1,0,0,0
U009407,2024-03-30,Social,Mobile,East,35-44,Pre-Intervention,2024-03,2024-03-30,,,,,,0,Stage1,0,0,0,0
U009408,2024-01-08,Social,Tablet,South,18-24,Pre-Intervention,2024-01,2024-01-08,,,,,,0,Stage1,0,0,0,0
U009409,2024-03-28,Social,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-28,,,,,,0,Stage1,0,0,0,0
U009410,2024-04-09,Organic,Desktop,North,18-24,Post-Intervention,2024-04,2024-04-09,2024-04-10,,,,,0,Stage2,1,0,0,0
U009411,2024-01-27,Referral,Mobile,North,35-44,Pre-Intervention,2024-01,2024-01-27,2024-01-29,,,,,0,Stage2,1,0,0,0
U009412,2024-04-13,Social,Mobile,West,25-34,Post-Intervention,2024-04,2024-04-13,,,,,,0,Stage1,0,0,0,0
U009413,2024-02-24,Organic,Mobile,East,18-24,Pre-Intervention,2024-02,2024-02-24,2024-02-24,2024-02-25,,,,0,Stage3,1,1,0,0
U009414,2024-06-07,Paid_Search,Desktop,East,55+,Post-Intervention,2024-06,2024-06-07,2024-06-09,2024-06-11,,,,0,Stage3,1,1,0,0
U009415,2024-05-30,Organic,Mobile,Central,35-44,Post-Intervention,2024-05,2024-05-30,2024-06-01,,,,,0,Stage2,1,0,0,0
U009416,2024-06-27,Organic,Desktop,North,18-24,Post-Intervention,2024-06,2024-06-27,2024-06-27,,,,,0,Stage2,1,0,0,0
U009417,2024-02-28,Organic,Mobile,South,25-34,Pre-Intervention,2024-02,2024-02-28,2024-03-01,2024-03-03,,,,0,Stage3,1,1,0,0
U009418,2024-05-22,Email,Mobile,North,45-54,Post-Intervention,2024-05,2024-05-22,,,,,,0,Stage1,0,0,0,0
U009419,2024-04-27,Paid_Search,Mobile,North,25-34,Post-Intervention,2024-04,2024-04-27,2024-04-28,,,,,0,Stage2,1,0,0,0
U009420,2024-03-23,Organic,Mobile,East,25-34,Pre-Intervention,2024-03,2024-03-23,2024-03-25,,,,,0,Stage2,1,0,0,0
U009421,2024-04-04,Paid_Search,Desktop,North,18-24,Post-Intervention,2024-04,2024-04-04,,,,,,0,Stage1,0,0,0,0
U009422,2024-02-20,Organic,Desktop,East,25-34,Pre-Intervention,2024-02,2024-02-20,2024-02-20,,,,,0,Stage2,1,0,0,0
U009423,2024-01-10,Email,Mobile,West,25-34,Pre-Intervention,2024-01,2024-01-10,,,,,,0,Stage1,0,0,0,0
U009424,2024-04-25,Organic,Mobile,North,25-34,Post-Intervention,2024-04,2024-04-25,,,,,,0,Stage1,0,0,0,0
U009425,2024-02-18,Organic,Desktop,East,18-24,Pre-Intervention,2024-02,2024-02-18,2024-02-18,,,,,0,Stage2,1,0,0,0
U009426,2024-05-26,Email,Mobile,North,18-24,Post-Intervention,2024-05,2024-05-26,,,,,,0,Stage1,0,0,0,0
U009427,2024-03-31,Referral,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-31,2024-03-31,,,,,0,Stage2,1,0,0,0
U009428,2024-06-19,Organic,Desktop,East,35-44,Post-Intervention,2024-06,2024-06-19,2024-06-20,2024-06-23,2024-06-24,2024-06-28,,0,Stage5,1,1,1,1
U009429,2024-01-02,Email,Mobile,North,18-24,Pre-Intervention,2024-01,2024-01-02,,,,,,0,Stage1,0,0,0,0
U009430,2024-03-21,Email,Mobile,West,35-44,Pre-Intervention,2024-03,2024-03-21,2024-03-22,2024-03-23,,,,0,Stage3,1,1,0,0
U009431,2024-02-04,Organic,Mobile,North,55+,Pre-Intervention,2024-02,2024-02-04,2024-02-04,,,,,0,Stage2,1,0,0,0
U009432,2024-06-01,Referral,Tablet,North,18-24,Post-Intervention,2024-06,2024-06-01,2024-06-03,,,,,0,Stage2,1,0,0,0
U009433,2024-05-23,Paid_Search,Desktop,North,25-34,Post-Intervention,2024-05,2024-05-23,2024-05-23,2024-05-26,2024-05-26,2024-05-30,,0,Stage5,1,1,1,1
U009434,2024-05-06,Email,Mobile,West,45-54,Post-Intervention,2024-05,2024-05-06,2024-05-08,,,,,0,Stage2,1,0,0,0
U009435,2024-05-21,Referral,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-21,2024-05-23,2024-05-25,2024-05-25,,,0,Stage4,1,1,1,0
U009436,2024-06-08,Paid_Search,Mobile,South,55+,Post-Intervention,2024-06,2024-06-08,2024-06-08,2024-06-11,2024-06-12,2024-06-14,2024-06-15,1,Converted,1,1,1,1
U009437,2024-05-17,Email,Desktop,South,25-34,Post-Intervention,2024-05,2024-05-17,2024-05-18,2024-05-20,,,,0,Stage3,1,1,0,0
U009438,2024-01-10,Paid_Search,Mobile,South,25-34,Pre-Intervention,2024-01,2024-01-10,,,,,,0,Stage1,0,0,0,0
U009439,2024-01-28,Paid_Search,Desktop,West,18-24,Pre-Intervention,2024-01,2024-01-28,,,,,,0,Stage1,0,0,0,0
U009440,2024-01-15,Organic,Mobile,West,18-24,Pre-Intervention,2024-01,2024-01-15,2024-01-16,,,,,0,Stage2,1,0,0,0
U009441,2024-06-19,Referral,Mobile,West,45-54,Post-Intervention,2024-06,2024-06-19,2024-06-19,2024-06-22,,,,0,Stage3,1,1,0,0
U009442,2024-03-07,Email,Mobile,North,35-44,Pre-Intervention,2024-03,2024-03-07,2024-03-08,,,,,0,Stage2,1,0,0,0
U009443,2024-02-09,Paid_Search,Desktop,South,55+,Pre-Intervention,2024-02,2024-02-09,2024-02-10,2024-02-12,,,,0,Stage3,1,1,0,0
U009444,2024-04-15,Paid_Search,Mobile,Central,35-44,Post-Intervention,2024-04,2024-04-15,,,,,,0,Stage1,0,0,0,0
U009445,2024-01-20,Organic,Desktop,South,25-34,Pre-Intervention,2024-01,2024-01-20,,,,,,0,Stage1,0,0,0,0
U009446,2024-05-15,Paid_Search,Tablet,West,35-44,Post-Intervention,2024-05,2024-05-15,2024-05-16,2024-05-17,2024-05-18,2024-05-21,2024-05-23,1,Converted,1,1,1,1
U009447,2024-03-17,Email,Mobile,West,35-44,Pre-Intervention,2024-03,2024-03-17,2024-03-18,,,,,0,Stage2,1,0,0,0
U009448,2024-01-06,Paid_Search,Desktop,Central,35-44,Pre-Intervention,2024-01,2024-01-06,,,,,,0,Stage1,0,0,0,0
U009449,2024-01-07,Organic,Mobile,East,45-54,Pre-Intervention,2024-01,2024-01-07,2024-01-08,,,,,0,Stage2,1,0,0,0
U009450,2024-03-24,Organic,Tablet,West,25-34,Pre-Intervention,2024-03,2024-03-24,,,,,,0,Stage1,0,0,0,0
U009451,2024-02-17,Organic,Mobile,North,25-34,Pre-Intervention,2024-02,2024-02-17,2024-02-19,2024-02-20,,,,0,Stage3,1,1,0,0
U009452,2024-02-05,Paid_Search,Mobile,West,35-44,Pre-Intervention,2024-02,2024-02-05,,,,,,0,Stage1,0,0,0,0
U009453,2024-05-14,Paid_Search,Desktop,South,18-24,Post-Intervention,2024-05,2024-05-14,2024-05-16,2024-05-19,2024-05-19,,,0,Stage4,1,1,1,0
U009454,2024-04-02,Paid_Search,Tablet,Central,35-44,Post-Intervention,2024-04,2024-04-02,2024-04-02,2024-04-03,2024-04-04,,,0,Stage4,1,1,1,0
U009455,2024-03-26,Organic,Mobile,North,35-44,Pre-Intervention,2024-03,2024-03-26,2024-03-27,,,,,0,Stage2,1,0,0,0
U009456,2024-02-01,Paid_Search,Desktop,Central,45-54,Pre-Intervention,2024-02,2024-02-01,2024-02-01,2024-02-04,,,,0,Stage3,1,1,0,0
U009457,2024-02-24,Social,Mobile,East,18-24,Pre-Intervention,2024-02,2024-02-24,,,,,,0,Stage1,0,0,0,0
U009458,2024-05-29,Organic,Desktop,West,25-34,Post-Intervention,2024-05,2024-05-29,,,,,,0,Stage1,0,0,0,0
U009459,2024-01-21,Social,Mobile,Central,45-54,Pre-Intervention,2024-01,2024-01-21,,,,,,0,Stage1,0,0,0,0
U009460,2024-02-29,Organic,Mobile,Central,35-44,Pre-Intervention,2024-02,2024-02-29,2024-02-29,,,,,0,Stage2,1,0,0,0
U009461,2024-03-11,Organic,Mobile,Central,18-24,Pre-Intervention,2024-03,2024-03-11,2024-03-12,,,,,0,Stage2,1,0,0,0
U009462,2024-05-20,Referral,Desktop,West,25-34,Post-Intervention,2024-05,2024-05-20,2024-05-22,2024-05-23,2024-05-25,,,0,Stage4,1,1,1,0
U009463,2024-05-20,Paid_Search,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-20,,,,,,0,Stage1,0,0,0,0
U009464,2024-05-27,Paid_Search,Mobile,North,35-44,Post-Intervention,2024-05,2024-05-27,2024-05-29,2024-06-01,,,,0,Stage3,1,1,0,0
U009465,2024-03-17,Social,Desktop,Central,25-34,Pre-Intervention,2024-03,2024-03-17,,,,,,0,Stage1,0,0,0,0
U009466,2024-05-21,Referral,Mobile,South,18-24,Post-Intervention,2024-05,2024-05-21,2024-05-23,2024-05-25,,,,0,Stage3,1,1,0,0
U009467,2024-01-26,Social,Mobile,South,18-24,Pre-Intervention,2024-01,2024-01-26,2024-01-27,,,,,0,Stage2,1,0,0,0
U009468,2024-01-11,Social,Mobile,South,55+,Pre-Intervention,2024-01,2024-01-11,2024-01-12,2024-01-14,2024-01-14,2024-01-17,,0,Stage5,1,1,1,1
U009469,2024-03-09,Referral,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-09,2024-03-11,2024-03-12,,,,0,Stage3,1,1,0,0
U009470,2024-02-05,Social,Desktop,East,25-34,Pre-Intervention,2024-02,2024-02-05,,,,,,0,Stage1,0,0,0,0
U009471,2024-01-18,Paid_Search,Mobile,South,18-24,Pre-Intervention,2024-01,2024-01-18,2024-01-18,2024-01-21,2024-01-21,2024-01-22,2024-01-23,1,Converted,1,1,1,1
U009472,2024-01-11,Organic,Mobile,North,25-34,Pre-Intervention,2024-01,2024-01-11,2024-01-12,,,,,0,Stage2,1,0,0,0
U009473,2024-04-02,Paid_Search,Mobile,Central,35-44,Post-Intervention,2024-04,2024-04-02,,,,,,0,Stage1,0,0,0,0
U009474,2024-04-13,Referral,Mobile,East,35-44,Post-Intervention,2024-04,2024-04-13,2024-04-15,,,,,0,Stage2,1,0,0,0
U009475,2024-01-28,Social,Mobile,North,25-34,Pre-Intervention,2024-01,2024-01-28,2024-01-29,2024-01-30,,,,0,Stage3,1,1,0,0
U009476,2024-05-31,Organic,Tablet,West,35-44,Post-Intervention,2024-05,2024-05-31,2024-06-02,2024-06-03,,,,0,Stage3,1,1,0,0
U009477,2024-01-21,Paid_Search,Mobile,Central,25-34,Pre-Intervention,2024-01,2024-01-21,2024-01-22,,,,,0,Stage2,1,0,0,0
U009478,2024-02-13,Organic,Desktop,Central,18-24,Pre-Intervention,2024-02,2024-02-13,,,,,,0,Stage1,0,0,0,0
U009479,2024-02-17,Paid_Search,Desktop,South,55+,Pre-Intervention,2024-02,2024-02-17,2024-02-19,,,,,0,Stage2,1,0,0,0
U009480,2024-05-25,Social,Mobile,South,25-34,Post-Intervention,2024-05,2024-05-25,2024-05-27,,,,,0,Stage2,1,0,0,0
U009481,2024-01-27,Social,Mobile,South,45-54,Pre-Intervention,2024-01,2024-01-27,2024-01-29,,,,,0,Stage2,1,0,0,0
U009482,2024-01-05,Organic,Mobile,West,18-24,Pre-Intervention,2024-01,2024-01-05,2024-01-06,,,,,0,Stage2,1,0,0,0
U009483,2024-02-25,Paid_Search,Desktop,Central,35-44,Pre-Intervention,2024-02,2024-02-25,2024-02-27,2024-03-01,,,,0,Stage3,1,1,0,0
U009484,2024-02-02,Organic,Desktop,North,25-34,Pre-Intervention,2024-02,2024-02-02,2024-02-02,,,,,0,Stage2,1,0,0,0
U009485,2024-06-23,Paid_Search,Mobile,East,45-54,Post-Intervention,2024-06,2024-06-23,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-30,1,Converted,1,1,1,1
U009486,2024-05-13,Organic,Mobile,Central,35-44,Post-Intervention,2024-05,2024-05-13,,,,,,0,Stage1,0,0,0,0
U009487,2024-03-10,Referral,Desktop,North,25-34,Pre-Intervention,2024-03,2024-03-10,2024-03-12,,,,,0,Stage2,1,0,0,0
U009488,2024-02-18,Paid_Search,Mobile,Central,18-24,Pre-Intervention,2024-02,2024-02-18,2024-02-19,2024-02-22,,,,0,Stage3,1,1,0,0
U009489,2024-03-01,Social,Mobile,East,18-24,Pre-Intervention,2024-03,2024-03-01,,,,,,0,Stage1,0,0,0,0
U009490,2024-01-16,Paid_Search,Mobile,Central,18-24,Pre-Intervention,2024-01,2024-01-16,,,,,,0,Stage1,0,0,0,0
U009491,2024-04-20,Email,Mobile,South,25-34,Post-Intervention,2024-04,2024-04-20,2024-04-20,,,,,0,Stage2,1,0,0,0
U009492,2024-06-05,Paid_Search,Tablet,Central,45-54,Post-Intervention,2024-06,2024-06-05,2024-06-07,2024-06-09,2024-06-09,,,0,Stage4,1,1,1,0
U009493,2024-05-15,Organic,Desktop,East,35-44,Post-Intervention,2024-05,2024-05-15,2024-05-16,2024-05-18,2024-05-18,2024-05-22,2024-05-24,1,Converted,1,1,1,1
U009494,2024-04-15,Referral,Mobile,West,45-54,Post-Intervention,2024-04,2024-04-15,2024-04-17,2024-04-19,2024-04-20,2024-04-22,,0,Stage5,1,1,1,1
U009495,2024-06-06,Email,Desktop,Central,35-44,Post-Intervention,2024-06,2024-06-06,2024-06-06,2024-06-09,2024-06-10,2024-06-13,2024-06-15,1,Converted,1,1,1,1
U009496,2024-06-03,Referral,Mobile,West,18-24,Post-Intervention,2024-06,2024-06-03,2024-06-04,2024-06-05,2024-06-05,,,0,Stage4,1,1,1,0
U009497,2024-04-13,Referral,Mobile,West,35-44,Post-Intervention,2024-04,2024-04-13,2024-04-15,,,,,0,Stage2,1,0,0,0
U009498,2024-02-18,Referral,Desktop,Central,18-24,Pre-Intervention,2024-02,2024-02-18,2024-02-20,2024-02-22,,,,0,Stage3,1,1,0,0
U009499,2024-06-25,Social,Desktop,East,35-44,Post-Intervention,2024-06,2024-06-25,,,,,,0,Stage1,0,0,0,0
U009500,2024-02-02,Paid_Search,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-02,2024-02-04,2024-02-05,2024-02-07,,,0,Stage4,1,1,1,0
U009501,2024-05-28,Email,Tablet,East,45-54,Post-Intervention,2024-05,2024-05-28,2024-05-28,,,,,0,Stage2,1,0,0,0
U009502,2024-06-20,Paid_Search,Desktop,North,45-54,Post-Intervention,2024-06,2024-06-20,2024-06-20,2024-06-21,2024-06-23,2024-06-24,2024-06-24,1,Converted,1,1,1,1
U009503,2024-03-04,Paid_Search,Mobile,West,55+,Pre-Intervention,2024-03,2024-03-04,2024-03-06,2024-03-07,,,,0,Stage3,1,1,0,0
U009504,2024-01-19,Organic,Desktop,East,35-44,Pre-Intervention,2024-01,2024-01-19,2024-01-21,,,,,0,Stage2,1,0,0,0
U009505,2024-04-11,Email,Mobile,Central,18-24,Post-Intervention,2024-04,2024-04-11,2024-04-11,,,,,0,Stage2,1,0,0,0
U009506,2024-02-25,Referral,Mobile,South,35-44,Pre-Intervention,2024-02,2024-02-25,,,,,,0,Stage1,0,0,0,0
U009507,2024-03-11,Social,Mobile,West,25-34,Pre-Intervention,2024-03,2024-03-11,,,,,,0,Stage1,0,0,0,0
U009508,2024-01-29,Paid_Search,Mobile,North,25-34,Pre-Intervention,2024-01,2024-01-29,2024-01-31,2024-02-01,,,,0,Stage3,1,1,0,0
U009509,2024-06-15,Organic,Desktop,North,25-34,Post-Intervention,2024-06,2024-06-15,,,,,,0,Stage1,0,0,0,0
U009510,2024-02-23,Organic,Mobile,West,18-24,Pre-Intervention,2024-02,2024-02-23,2024-02-25,2024-02-26,2024-02-28,,,0,Stage4,1,1,1,0
U009511,2024-01-04,Organic,Mobile,North,25-34,Pre-Intervention,2024-01,2024-01-04,2024-01-05,2024-01-06,,,,0,Stage3,1,1,0,0
U009512,2024-03-28,Referral,Mobile,East,45-54,Pre-Intervention,2024-03,2024-03-28,,,,,,0,Stage1,0,0,0,0
U009513,2024-02-22,Paid_Search,Tablet,East,45-54,Pre-Intervention,2024-02,2024-02-22,2024-02-23,,,,,0,Stage2,1,0,0,0
U009514,2024-02-06,Paid_Search,Desktop,East,45-54,Pre-Intervention,2024-02,2024-02-06,,,,,,0,Stage1,0,0,0,0
U009515,2024-02-07,Organic,Mobile,North,18-24,Pre-Intervention,2024-02,2024-02-07,,,,,,0,Stage1,0,0,0,0
U009516,2024-06-14,Paid_Search,Mobile,West,35-44,Post-Intervention,2024-06,2024-06-14,2024-06-14,2024-06-16,,,,0,Stage3,1,1,0,0
U009517,2024-03-24,Organic,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-24,2024-03-25,,,,,0,Stage2,1,0,0,0
U009518,2024-04-06,Referral,Mobile,East,25-34,Post-Intervention,2024-04,2024-04-06,,,,,,0,Stage1,0,0,0,0
U009519,2024-06-17,Email,Mobile,West,25-34,Post-Intervention,2024-06,2024-06-17,2024-06-19,2024-06-22,,,,0,Stage3,1,1,0,0
U009520,2024-03-11,Organic,Mobile,West,45-54,Pre-Intervention,2024-03,2024-03-11,,,,,,0,Stage1,0,0,0,0
