finance_id,model_id,year,country,units_sold,total_revenue,profit,min_price,max_price,revenue_per_unit,average_profit_margin_pct,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,currency,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding
2594,TataModel_38,2018,India,306,12684742.68,3079855.52,8780.64,38009.12,41453.41,24.28,7.38,1209.28,19477.12,7809.45,13223.89,1237.10,4.65,USD,0.93,2143721.51,12664056.28,37719.74,12647022.94,936134.01,3253.47,69473.08,29345.27,5644.84,5742.80,12658410.58,12655157.11,11719023.10,2487.49,1058452.00
2595,TataModel_38,2019,India,5897,242093660.62,36386677.19,8971.71,22594.56,41053.70,15.03,16.98,365.34,4689.86,9707.26,14418.72,3500.75,3.33,JPY,0.58,-4720826.38,242088605.42,40809.70,242052850.92,41107503.57,2806.50,55876.08,13429.54,2914.18,1858.54,242057623.64,242054817.14,200947313.57,4049.30,3125622.00
2596,TataModel_38,2020,India,4053,153023943.95,41224650.50,7193.07,65979.23,37755.72,26.94,11.87,1451.02,8886.41,12534.49,15722.26,2675.45,5.80,JPY,0.96,23060708.35,153013606.52,17843.70,153006100.25,18163942.15,3774.35,82933.27,52877.30,8426.38,5519.65,153020046.28,153016271.93,134852329.78,3349.55,3447485.00
2597,TataModel_38,2021,India,6682,109223316.27,15891992.52,18611.82,34943.56,16345.90,14.55,12.60,1319.23,19544.06,10703.84,10056.77,7003.61,7.39,JPY,1.15,2129854.67,109202452.98,99334.33,109123981.94,13762137.85,5372.47,113849.26,43007.15,3931.65,5052.19,109132965.78,109127593.31,95365455.46,2376.97,3159356.00
2598,TataModel_38,2022,India,1384,48858787.07,14105531.83,11780.77,56943.78,35302.59,28.87,18.88,835.57,8580.59,8691.57,5350.49,3089.52,9.05,JPY,0.66,4880992.83,48849370.91,32176.33,48826610.74,9224539.00,6318.69,45485.22,44934.30,11787.42,7823.55,48846221.71,48839903.02,39615364.02,4471.34,4700186.00
2599,TataModel_38,2023,India,5732,141880600.68,38690839.81,19823.68,54934.45,24752.37,27.27,8.61,1290.65,10714.13,14541.55,6392.90,2370.23,8.71,EUR,1.08,26474920.09,141868595.90,21336.55,141859264.13,12215919.72,4802.56,43990.11,41827.89,7588.02,6248.63,141873100.78,141868298.22,129652378.50,1280.62,4051853.00
2600,TataModel_38,2024,India,4072,148300121.18,36971220.21,12395.87,39777.21,36419.48,24.93,15.53,809.06,15536.40,3577.80,19863.65,3165.03,11.37,GBP,1.31,13940211.39,148283775.72,35025.78,148265095.40,23031008.82,3975.47,85274.37,16395.55,2846.34,3436.47,148271378.21,148267402.74,125236393.92,4696.71,2538650.00
2601,TataModel_38,2015,USA,5257,364540145.97,29126757.66,10798.42,31806.47,69343.76,7.99,8.11,363.76,5954.57,8924.11,16439.21,1462.63,7.72,JPY,1.01,-437448.18,364533827.64,78151.18,364461994.79,29564205.84,5606.23,47836.44,42365.07,6824.41,6066.47,364474885.67,364469279.44,334905073.60,1675.49,4902541.00
2602,TataModel_38,2016,USA,2926,26928461.17,7766168.20,6982.69,73337.97,9203.17,28.84,11.09,1243.19,21236.81,7858.17,3679.12,1457.29,10.22,GBP,1.24,4779801.86,26905981.17,28486.59,26899974.58,2986366.34,6042.95,70224.34,27922.46,11984.82,794.60,26912754.00,26906711.05,23920344.70,1490.85,3476122.00
2603,TataModel_38,2017,USA,1365,86437926.54,10061374.65,8193.29,43355.49,63324.49,11.64,12.01,940.53,18593.35,12818.24,19674.93,2824.29,7.24,INR,1.12,-319820.33,86418392.66,24541.50,86413385.04,10381194.98,7702.51,34017.45,18974.09,5853.47,6758.49,86425997.00,86418294.49,76037099.51,4636.11,1031145.00
2604,TataModel_38,2018,USA,4848,81883587.30,9695016.74,19186.84,23637.74,16890.18,11.84,16.24,308.54,21655.11,3267.57,5149.91,1717.78,6.51,AUD,0.52,-3602877.84,81861623.65,69191.27,81814396.03,13297894.58,5240.64,107183.38,58001.49,2045.35,3916.13,81820357.51,81815116.87,68517222.29,4965.79,1045516.00
2605,TataModel_38,2019,USA,6858,65429941.91,14721736.93,7075.58,34519.89,9540.67,22.50,8.82,256.71,11066.43,7835.07,8002.86,1645.71,4.15,AUD,0.72,8950816.05,65418618.77,62005.48,65367936.43,5770920.88,11210.92,109972.32,45397.40,9339.99,1933.95,65379210.37,65367999.45,59597078.57,1298.26,2493673.00
2606,TataModel_38,2020,USA,4472,271726251.16,20270778.34,12182.55,55993.52,60761.68,7.46,18.28,141.22,9321.57,8416.08,12581.91,2359.14,8.09,GBP,1.11,-29400780.38,271716788.37,47042.99,271679208.17,49671558.71,10724.73,75006.72,56530.82,4389.83,6122.87,271689720.87,271678996.14,222007437.43,3004.94,4066289.00
2607,TataModel_38,2021,USA,2084,94160333.93,15301054.26,12601.24,27359.53,45182.50,16.25,16.17,174.09,20901.18,14311.55,4712.83,1297.84,4.58,USD,0.65,75328.27,94139258.66,82716.98,94077616.95,15225726.00,11290.98,99374.84,51727.13,10457.34,589.16,94088663.45,94077372.47,78851646.47,1355.21,3952815.00
2608,TataModel_38,2022,USA,1731,16146187.81,4353012.23,8618.14,54577.44,9327.66,26.96,8.32,1444.69,15144.62,4169.88,15645.84,6097.15,3.56,USD,0.97,3009649.41,16129598.50,43317.22,16102870.59,1343362.83,2213.15,66255.74,17304.80,4668.67,4746.62,16112285.88,16110072.73,14766709.91,1881.99,3553747.00
2609,TataModel_38,2023,USA,6132,77628707.46,10402246.80,19325.37,46393.68,12659.61,13.40,7.44,579.52,21442.23,13366.79,10287.60,6236.51,3.70,USD,0.81,4626670.96,77606685.71,30116.24,77598591.22,5775575.83,9974.64,113041.68,10285.60,2989.16,939.92,77602520.30,77592545.66,71816969.82,1764.93,2899778.00
2610,TataModel_38,2024,USA,6166,400243435.79,53592596.05,18780.86,27603.16,64911.36,13.39,11.71,1407.45,16872.15,2476.08,15887.43,2808.41,9.88,GBP,0.61,6724089.72,400225156.19,78374.38,400165061.41,46868506.33,2973.24,48405.43,35894.01,4077.50,3339.66,400172478.57,400169505.33,353300999.00,1466.45,1498384.00
2611,TataModel_38,2015,UK,1992,68414026.85,10706795.20,11590.95,38466.57,34344.39,15.65,12.80,899.68,4990.59,3121.50,13265.55,7783.86,9.30,GBP,1.30,1949799.77,68408136.58,34699.84,68379327.01,8756995.44,8660.83,91223.90,36708.33,6590.44,4589.54,68390506.99,68381846.16,59624850.72,2475.96,4178010.00
2612,TataModel_38,2016,UK,6882,295836065.79,23785219.69,7117.55,32365.79,42986.93,8.04,10.72,1060.13,15919.46,8403.16,2758.13,3149.95,6.86,GBP,0.82,-7928406.56,295819086.20,72545.83,295763519.96,31713626.25,5340.49,53660.97,34482.82,2326.77,1672.91,295767519.64,295762179.15,264048552.89,3338.11,4462129.00
2613,TataModel_38,2017,UK,2448,77677423.63,12840078.13,18653.04,63370.97,31730.97,16.53,5.75,968.77,12856.16,14319.06,19894.69,1240.52,9.36,USD,1.05,8373626.27,77663598.70,82827.51,77594596.12,4466451.86,7181.09,86288.95,51332.03,3173.79,5513.82,77603283.73,77596102.64,73129650.78,2703.59,1699434.00
2614,TataModel_38,2018,UK,1833,109220065.50,18818617.29,18364.82,54391.85,59585.41,17.23,6.96,140.93,7392.36,9540.29,14811.25,1175.11,6.92,JPY,0.60,11216900.73,109212532.21,15419.64,109204645.86,7601716.56,3394.75,25769.59,46240.64,11157.35,7733.77,109223536.98,109220142.23,101618425.67,3700.86,3397605.00
2615,TataModel_38,2019,UK,1463,86272567.76,7902567.21,11180.26,56637.90,58969.63,9.16,13.15,1142.23,22401.82,8227.83,13568.57,2213.63,11.01,USD,1.12,-3442275.45,86249023.71,66405.91,86206161.85,11344842.66,14907.72,119790.19,16004.00,2685.72,3710.31,86212557.88,86197650.16,74852807.50,1061.40,2541693.00
2616,TataModel_38,2020,UK,4990,349250704.93,103517908.94,8836.16,36193.22,69990.12,29.64,17.76,319.46,17738.35,5086.43,7954.02,5331.08,8.50,GBP,1.38,41490983.75,349232647.12,53996.24,349196708.69,62026925.20,7167.68,38074.33,46279.97,4591.38,5152.37,349206452.44,349199284.76,287172359.56,2026.52,2559092.00
2617,TataModel_38,2021,UK,1392,66077314.16,16182334.24,13081.68,64677.49,47469.33,24.49,14.49,959.11,7983.36,11622.41,3140.06,6786.07,10.31,INR,1.14,6607731.42,66068371.69,23912.52,66053401.64,9574602.82,11617.09,64001.19,20519.68,11003.95,915.79,66065321.38,66053704.29,56479101.46,1028.59,3468895.00
2618,TataModel_38,2022,UK,3955,82204860.04,5622812.43,16121.04,50664.86,20785.05,6.84,19.19,568.98,13365.57,5035.70,10542.23,6822.45,7.76,USD,1.04,-10152300.21,82190925.49,44128.86,82160731.18,15775112.64,12119.27,58251.36,10607.70,3014.26,2951.56,82166697.00,82154577.73,66379465.09,2872.57,4566314.00
2619,TataModel_38,2023,UK,152,1801402.38,234362.45,5839.02,66209.42,11851.33,13.01,14.98,397.05,23335.40,2451.83,18793.93,2353.27,11.43,JPY,1.34,-35487.63,1777669.93,70284.84,1731117.54,269850.08,6366.66,44665.39,42532.40,1514.34,3910.42,1736542.30,1730175.64,1460325.56,4517.01,1922946.00
2620,TataModel_38,2024,UK,5417,248899906.39,55380229.17,12828.38,54321.49,45947.92,22.25,12.98,704.10,12304.35,10666.90,13143.31,5171.59,4.50,GBP,1.24,23073021.32,248886897.94,51600.83,248848305.56,32307207.85,10452.54,64772.02,21966.39,9729.87,1298.16,248859333.59,248848881.05,216541673.20,2468.11,2343389.00
2621,TataModel_38,2015,Germany,6999,224403345.87,22978902.62,19408.66,67157.86,32062.20,10.24,7.82,833.74,21347.47,14727.58,13969.75,5090.29,10.97,GBP,0.86,5430560.97,224381164.66,45979.71,224357366.16,17548341.65,13300.24,49565.14,35453.43,7929.74,4221.31,224369517.21,224356216.97,206807875.32,4322.23,3634175.00
2622,TataModel_38,2016,Germany,5017,333927740.01,80309621.47,19240.55,39691.03,66559.25,24.05,13.71,1491.90,16058.22,10209.46,5544.31,1915.24,7.94,USD,1.43,34528128.32,333910189.89,50479.85,333877260.16,45781493.16,1986.41,82656.81,59497.60,7113.07,7885.39,333892258.62,333890272.21,288108779.06,1724.70,1288418.00
2623,TataModel_38,2017,Germany,6718,211362727.69,54341357.29,7794.39,32771.94,31462.15,25.71,13.51,1277.53,11734.01,2914.03,17251.63,1406.90,3.93,USD,0.76,25786252.78,211349716.15,49566.59,211313161.10,28555104.51,13635.49,88506.24,14811.83,6942.05,1701.78,211321804.93,211308169.44,182753064.93,1690.29,4279629.00
2624,TataModel_38,2018,Germany,2939,73042670.67,11080573.14,7050.78,20917.27,24852.90,15.17,5.70,103.33,10772.44,6852.65,13224.02,1299.66,10.32,INR,1.12,6917140.91,73031794.90,82216.73,72960453.94,4163432.23,13480.43,69990.49,28832.55,5948.73,5989.77,72972392.44,72958912.01,68795479.79,1087.00,4604876.00
2625,TataModel_38,2019,Germany,6972,130053840.75,20041296.86,19090.83,29107.90,18653.74,15.41,10.98,1298.21,12104.38,13243.06,14943.84,1058.77,11.38,AUD,0.79,5761385.15,130040438.16,80519.80,129973320.95,14279911.71,14027.75,80864.86,13207.14,9282.24,6637.92,129989241.11,129975213.36,115695301.64,2986.37,1136475.00
2626,TataModel_38,2020,Germany,5755,400979010.46,79955214.69,6789.24,45593.75,69674.89,19.94,9.79,541.20,14853.98,7635.90,17481.91,713.43,9.08,INR,1.33,40699369.56,400963615.28,27050.58,400951959.88,39255845.12,13583.88,42148.93,28284.66,8365.10,6451.02,400966776.00,400953192.12,361697347.00,1332.95,2120756.00
2627,TataModel_38,2021,Germany,1335,58822244.88,9423323.63,4190.14,61781.60,44061.61,16.02,5.35,1158.73,21579.06,10200.83,17968.79,3465.39,11.26,JPY,0.60,6276333.53,58799507.09,75933.82,58746311.06,3146990.10,6392.43,70685.01,37276.01,7544.96,3041.05,58756897.07,58750504.64,55603514.53,1361.81,1680913.00
2628,TataModel_38,2022,Germany,2853,29633149.92,8273575.46,6657.37,64232.83,10386.66,27.92,13.13,453.65,19988.20,4809.84,16995.84,7722.78,11.59,GBP,1.35,4382742.87,29612708.07,50227.78,29582922.14,3890832.58,2344.48,46513.31,33339.15,11114.47,1972.23,29596008.84,29593664.36,25702831.78,1079.24,3019058.00
2629,TataModel_38,2023,Germany,432,26758086.46,5049250.91,16918.39,44037.16,61940.01,18.87,13.07,997.96,6367.16,13903.05,8211.43,7674.39,4.54,GBP,1.03,1551969.01,26750721.34,13885.57,26744200.89,3497281.90,2918.61,113399.41,54648.59,5920.17,6250.30,26756371.36,26753452.75,23256170.85,2083.45,4400956.00
2630,TataModel_38,2024,Germany,2373,117201688.23,29007417.84,18039.45,46471.50,49389.67,24.75,18.50,149.46,8122.81,7148.66,11487.58,2182.78,6.40,AUD,0.70,7325105.51,117193415.96,84590.48,117117097.75,21682312.32,14058.73,48707.34,20924.75,4827.89,4556.48,117126482.12,117112423.39,95430111.07,2867.95,3540638.00
2631,TataModel_38,2015,France,5252,191846399.13,33496381.29,12048.29,33708.94,36528.26,17.46,10.06,1328.88,12995.71,7690.53,9119.87,7314.11,8.91,INR,1.44,14196633.54,191832074.54,33176.71,191813222.42,19299747.75,1175.13,14340.47,33779.50,5575.03,7027.89,191825825.34,191824650.21,172524902.46,3135.06,3574668.00
2632,TataModel_38,2016,France,1515,48709861.41,7837416.70,7363.90,32985.71,32151.72,16.09,12.36,393.92,6702.75,13235.96,16209.48,3367.16,4.13,JPY,1.46,1816877.83,48702764.74,96101.45,48613759.96,6020538.87,4971.19,80084.27,13599.90,2673.17,5798.85,48622231.98,48617260.79,42596721.92,3104.77,1170541.00
2633,TataModel_38,2017,France,6735,416580354.08,72693271.79,8290.06,56809.10,61853.06,17.45,11.96,302.27,21979.73,8755.17,19143.72,2924.14,4.79,GBP,1.23,22870261.44,416558072.08,75268.22,416505085.86,49823010.35,3299.53,21966.82,42184.94,1461.74,2008.66,416508556.26,416505256.73,366682246.38,3976.71,3436177.00
2634,TataModel_38,2018,France,3886,35326947.22,8365421.10,6917.75,74860.73,9090.83,23.68,12.71,1176.48,10569.24,9726.25,10201.84,5843.96,3.43,USD,1.02,3875366.11,35315201.50,93019.33,35233927.89,4490054.99,8814.22,49169.15,22702.06,2236.93,5560.48,35241725.30,35232911.08,30742856.09,3497.60,2079726.00
2635,TataModel_38,2019,France,4220,171126668.67,49027790.58,7384.47,73416.16,40551.34,28.65,16.81,252.40,21347.70,1069.09,15291.70,1215.78,5.31,USD,1.00,20261397.57,171105068.57,33529.41,171093139.26,28766393.00,1733.40,30122.20,29318.71,9694.78,2070.54,171104904.58,171103171.18,142336778.18,2756.04,3810239.00
2636,TataModel_38,2020,France,3636,236814120.62,68462962.27,15845.07,69711.12,65130.40,28.91,15.48,213.66,24408.96,7072.01,13990.61,6299.42,5.29,JPY,1.46,31804136.40,236789498.00,86958.03,236727162.59,36658825.87,3502.66,56213.77,27861.57,5584.54,5392.55,236738139.68,236734637.02,200075811.15,2467.58,1725903.00
2637,TataModel_38,2021,France,2748,69376472.95,9601703.86,18690.61,55275.19,25246.17,13.84,12.61,1118.32,24096.03,12827.14,4005.35,4597.27,7.51,EUR,1.46,853330.62,69351258.60,83709.11,69292763.84,8748373.24,14776.37,24032.36,46071.62,9463.94,4082.12,69306309.90,69291533.53,60543160.29,2034.74,1894381.00
2638,TataModel_38,2022,France,1302,20200883.77,2575612.68,5961.12,73138.74,15515.27,12.75,10.35,1039.52,16452.03,13185.62,9095.05,2149.60,8.64,AUD,1.08,484821.21,20183392.22,96688.71,20104195.06,2090791.47,4136.59,107391.03,43401.14,8751.63,2094.09,20115040.78,20110904.19,18020112.72,4016.89,1494959.00
2639,TataModel_38,2023,France,6563,73646019.11,13712888.76,11948.41,44827.75,11221.40,18.62,15.36,1034.37,23138.76,13363.15,15670.59,2400.45,11.14,JPY,0.83,2400860.22,73621845.98,73823.82,73572195.29,11312028.53,10839.23,50378.78,22145.95,8928.58,7890.36,73589014.23,73578175.00,62266146.46,1297.67,2560055.00
2640,TataModel_38,2024,France,1813,30230973.65,4528599.85,10005.92,45909.05,16674.56,14.98,9.88,1278.83,3209.39,5154.08,3565.40,5745.89,10.29,GBP,0.80,1541779.66,30226485.43,61465.64,30169508.01,2986820.20,12424.33,44032.54,5171.22,9033.22,2700.92,30181242.15,30168817.82,27181997.63,4422.46,1527494.00
2641,TataModel_38,2015,Australia,827,28118651.82,8041934.42,4152.44,30726.19,34000.79,28.60,13.37,1398.61,21304.32,11235.71,14852.24,2979.27,9.30,GBP,0.75,4282470.67,28095948.89,30910.80,28087741.02,3759463.75,9124.16,104629.74,25042.11,6976.18,5455.42,28100172.62,28091048.46,24331584.71,4504.18,3553617.00
2642,TataModel_38,2016,Australia,279,4414000.89,427716.69,11836.52,34659.40,15820.79,9.69,19.58,1482.22,9759.70,13412.31,9104.36,721.81,6.96,GBP,0.59,-436544.69,4402758.97,86193.09,4327807.80,864261.37,9511.02,69557.10,43592.01,3364.11,842.15,4332014.06,4322503.04,3458241.66,2543.80,2510730.00
2643,TataModel_38,2017,Australia,3566,172709384.95,12728681.67,9623.96,64434.41,48432.24,7.37,9.78,1225.56,9945.80,14121.21,5070.79,3794.00,6.33,AUD,0.76,-4162296.18,172698213.59,96870.31,172612514.64,16890977.85,9699.15,47739.53,14929.76,10210.37,4705.38,172627430.39,172617731.24,155726753.39,1190.10,3132630.00
2644,TataModel_38,2018,Australia,6844,422357602.42,100140987.53,5730.35,37122.83,61712.10,23.71,5.21,200.77,12643.76,10915.51,9769.50,2015.17,4.61,JPY,1.13,78136156.45,422344757.89,85782.39,422271820.03,22004831.09,5647.37,15879.91,57470.18,6118.79,5329.27,422283268.09,422277620.72,400272789.64,1183.81,2965153.00
2645,TataModel_38,2019,Australia,6266,209393766.65,26969917.14,11206.13,73810.11,33417.45,12.88,19.40,931.17,24798.42,13003.00,6878.69,4047.45,4.77,GBP,1.40,-13652473.59,209368037.06,56131.84,209337634.81,40622390.73,8994.30,67761.87,52905.13,4968.54,4439.73,209347043.08,209338048.78,168715658.05,4792.94,4528613.00
2646,TataModel_38,2020,Australia,2864,143015975.35,8881292.07,7840.26,58550.80,49935.75,6.21,10.38,1017.16,14322.16,10915.06,18236.97,6316.98,9.35,USD,0.96,-5963766.17,143000636.03,44285.58,142971689.77,14845058.24,12805.42,31808.89,16232.15,7260.09,7176.79,142986126.65,142973321.23,128128262.99,3574.75,1461359.00
2647,TataModel_38,2021,Australia,3034,94834064.05,15742454.63,15981.84,32276.83,31257.11,16.60,16.75,917.52,14531.66,11560.60,9636.99,955.40,11.46,JPY,1.17,-142251.10,94818614.87,35978.16,94798085.89,15884705.73,4161.16,31692.17,26400.22,2501.37,5650.10,94806237.36,94802076.20,78917370.47,3831.52,3936243.00
2648,TataModel_38,2022,Australia,3599,184041824.32,48090128.70,13566.92,27861.05,51136.93,26.13,18.16,440.36,3272.79,9169.16,13091.00,4932.86,3.01,JPY,1.18,14668133.40,184038111.17,42607.59,183999216.73,33421995.30,11871.43,104784.77,51566.74,5448.65,3751.69,184008417.07,183996545.64,150574550.35,3570.22,2278418.00
2649,TataModel_38,2023,Australia,4244,119278566.74,35020187.20,18314.08,25190.88,28105.22,29.36,14.56,1355.88,4141.96,2240.68,13240.58,3334.19,4.94,INR,1.45,17653227.88,119273068.90,32109.04,119246457.70,17366959.32,7061.56,108106.98,32536.49,1150.19,4702.76,119252310.65,119245249.09,101878289.78,1992.28,1451262.00
2650,TataModel_38,2024,Australia,697,36432727.64,4914774.96,19355.36,21424.04,52270.77,13.49,18.84,324.35,11279.04,6830.28,19271.01,1281.53,8.17,USD,0.92,-1949150.93,36421124.25,45624.40,36387103.24,6863925.89,2439.24,68126.48,22736.15,10085.79,1828.01,36399017.04,36396577.80,29532651.91,3362.94,4491524.00
2651,TataModel_38,2015,Japan,5574,323777970.07,58280034.61,11328.01,45290.72,58087.19,18.00,9.66,1092.16,11154.72,13089.79,18349.68,5661.56,6.82,AUD,0.52,27003082.70,323765723.19,64286.79,323713683.28,31276951.91,12226.22,43988.09,11059.31,5583.72,587.03,323719854.03,323707627.81,292430675.90,1332.92,4670015.00
2652,TataModel_38,2016,Japan,147,1194596.93,303069.24,15464.22,61713.09,8126.51,25.37,16.86,734.96,11679.37,5514.61,8497.00,5409.93,3.20,GBP,0.60,101660.20,1182182.60,96209.45,1098387.48,201409.04,10485.22,113020.36,57748.61,6769.67,5999.66,1111156.81,1100671.59,899262.55,3074.02,1134445.00
2653,TataModel_38,2017,Japan,2211,68236717.41,14343358.00,19436.22,38253.72,30862.38,21.02,13.40,1001.69,4831.86,6974.08,5740.36,6654.29,11.85,EUR,0.81,5199637.87,68230883.86,81819.79,68154897.62,9143720.13,6721.79,82424.38,48574.06,9834.04,1259.31,68165990.97,68159269.18,59015549.05,4409.52,3573236.00
2654,TataModel_38,2018,Japan,5095,332030153.46,18859312.72,14882.98,58700.49,65167.84,5.68,7.98,1284.00,15565.64,11542.33,6297.89,1139.49,8.86,GBP,0.75,-7636693.53,332013303.82,51367.05,331978786.41,26496006.25,5724.91,51140.59,35217.51,11491.71,6671.81,331996949.93,331991225.02,305495218.77,4974.88,3932725.00
2655,TataModel_38,2019,Japan,4392,218737555.73,55078116.53,13524.12,51889.15,49803.63,25.18,13.93,1095.96,15110.37,11939.09,7877.96,795.64,7.41,INR,0.85,24607975.02,218721349.40,54340.29,218683215.44,30470141.51,1628.82,29546.80,49367.88,11909.96,3436.78,218698562.18,218696933.36,188226791.85,3937.60,1490845.00
2656,TataModel_38,2020,Japan,869,8486433.05,843551.45,19809.84,68086.34,9765.75,9.94,6.72,1352.38,5389.52,4111.45,2098.24,2222.71,3.02,AUD,0.70,273263.14,8479691.15,97486.23,8388946.82,570288.30,8440.18,69082.89,25633.64,7920.03,3499.69,8400366.54,8391926.36,7821638.06,4208.79,3585296.00
2657,TataModel_38,2021,Japan,4724,131495415.52,12636709.43,19979.17,44530.63,27835.61,9.61,18.13,505.15,20211.78,5361.84,10608.85,4138.44,4.77,EUR,1.10,-11203409.40,131474698.59,20610.30,131474805.22,23840118.83,6574.75,17163.68,53758.13,11965.94,7055.89,131493827.05,131487252.30,107647133.46,3930.72,4835038.00
2658,TataModel_38,2022,Japan,3907,39697433.51,5470306.34,11475.89,48077.06,10160.59,13.78,10.52,1374.16,12387.16,8298.06,4827.73,7540.11,9.05,EUR,0.98,1294136.33,39683672.19,66477.42,39630956.09,4176170.01,6097.89,79512.58,27990.41,11476.62,2492.93,39644925.64,39638827.75,35462657.75,3261.10,3056634.00
2659,TataModel_38,2023,Japan,904,50649691.30,5865234.25,11962.03,68069.96,56028.42,11.58,9.06,823.46,15722.48,9952.78,3385.86,557.60,5.49,GBP,1.02,1276372.22,50633145.36,46475.38,50603215.92,4588862.03,1768.72,20877.07,51531.27,6118.10,1231.09,50610565.11,50608796.39,46019934.36,1432.41,1371972.00
2660,TataModel_38,2024,Japan,2043,103343925.45,7730125.62,12867.81,27710.67,50584.40,7.48,17.94,1148.21,3869.98,14926.16,4849.68,723.50,6.99,AUD,1.32,-10809774.60,103338907.26,53410.16,103290515.29,18539900.23,3780.99,109902.10,57348.75,2288.30,2809.87,103295613.46,103291832.47,84751932.24,2383.94,4587183.00
2661,TataModel_39,2015,India,4517,102064340.96,21147731.45,15787.91,22464.72,22595.60,20.72,9.41,783.14,23257.48,12302.03,9948.33,929.49,5.31,AUD,1.07,11543476.96,102040300.34,59232.81,102005108.15,9604254.48,7288.23,104590.89,25338.47,3734.95,736.39,102009579.49,102002291.26,92398036.78,2278.08,2633268.00
