car_model,salesperson_id,age_group,customer_gender,customer_income_group,customer_residence_type,is_first_time_buyer,loyalty_program_member,discount_reason,feedback_score,car_type,car_img_url,fuel_type,transmission,safety_rating,seating_capacity
TataModel_46,208,"Early Mid-Age",Female,Low,Rural,FALSE,FALSE,Clearance,2.37,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_34,497,"Early Mid-Age",Other,Medium,Rural,FALSE,FALSE,Clearance,1.88,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_43,662,"Mature Adults",Other,Medium,Suburban,TRUE,TRUE,Clearance,5.49,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_43.jpg,Hybrid,Automatic,2.6,5-Seater
TataModel_17,799,"Senior Adults",Other,High,Urban,FALSE,TRUE,"No Discount",5.83,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_15,883,"Early Mid-Age",Male,Low,Rural,TRUE,FALSE,"New Model Launch",9.81,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_3,85,"Mature Adults",Other,Low,Urban,TRUE,FALSE,"No Discount",4.49,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_46,558,"Early Mid-Age",Female,Low,Urban,TRUE,FALSE,Festival,6.69,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_15,994,"Young Adults",Other,High,Rural,FALSE,TRUE,Festival,7.28,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_30,496,"Mature Adults",Male,Low,Urban,TRUE,TRUE,"No Discount",3.06,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_44,116,"Senior Adults",Female,High,Suburban,FALSE,TRUE,Clearance,8.5,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_46,143,"Senior Adults",Female,High,Suburban,FALSE,FALSE,"New Model Launch",6.65,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_21,568,"Young Adults",Male,Medium,Urban,FALSE,FALSE,Festival,4.47,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_16,52,"Young Adults",Other,Medium,Urban,FALSE,FALSE,"No Discount",1.2,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_16,552,"Early Mid-Age",Other,Low,Urban,FALSE,TRUE,Festival,9.24,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_42,725,"Senior Adults",Other,Low,Rural,TRUE,TRUE,Festival,5.99,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_42.jpg,Hybrid,Automatic,2.6,8-Seater
TataModel_8,909,"Early Mid-Age",Other,High,Rural,FALSE,TRUE,Clearance,7.18,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_34,267,"Early Mid-Age",Other,High,Suburban,FALSE,FALSE,Festival,7.31,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_26,433,"Early Mid-Age",Other,High,Suburban,FALSE,FALSE,"New Model Launch",6.05,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_26.jpg,Petrol,CVT,3.8,5-Seater
TataModel_14,748,"Early Mid-Age",Female,High,Urban,FALSE,FALSE,Clearance,3.49,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_23,708,"Early Mid-Age",Other,Medium,Urban,FALSE,FALSE,"New Model Launch",5.69,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_23.jpg,Hybrid,Manual,4.5,8-Seater
TataModel_9,991,"Mature Adults",Female,Medium,Rural,TRUE,TRUE,Festival,9.58,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_9.jpg,Electric,Automatic,4.2,7-Seater
TataModel_34,516,"Senior Adults",Male,Low,Rural,TRUE,FALSE,Clearance,3.52,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_48,671,"Young Adults",Male,High,Suburban,TRUE,TRUE,Clearance,5.15,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_37,386,"Mature Adults",Male,High,Suburban,FALSE,FALSE,"No Discount",4.5,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_22,427,"Senior Adults",Male,Medium,Rural,FALSE,TRUE,"No Discount",2.27,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_43,683,"Young Adults",Female,Medium,Suburban,TRUE,TRUE,Clearance,9.88,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_43.jpg,Hybrid,Automatic,2.6,5-Seater
TataModel_45,313,"Senior Adults",Female,High,Rural,TRUE,TRUE,"No Discount",9.47,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_45.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_31,558,"Senior Adults",Other,Low,Urban,TRUE,FALSE,"New Model Launch",7.11,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
TataModel_27,670,"Early Mid-Age",Female,Medium,Urban,FALSE,FALSE,"No Discount",2.91,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_11,105,"Young Adults",Female,High,Suburban,TRUE,TRUE,"New Model Launch",4.43,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_11.jpg,Electric,CVT,2.7,8-Seater
TataModel_40,561,"Mature Adults",Other,Low,Rural,TRUE,FALSE,"New Model Launch",9.72,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_40.jpg,Electric,Automatic,3.2,7-Seater
TataModel_31,601,"Senior Adults",Male,High,Urban,FALSE,FALSE,"New Model Launch",1.5,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
TataModel_23,307,"Mature Adults",Other,High,Rural,TRUE,FALSE,"No Discount",5.37,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_23.jpg,Hybrid,Manual,4.5,8-Seater
TataModel_48,282,"Mature Adults",Other,Medium,Suburban,FALSE,TRUE,Clearance,8.49,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_8,263,"Mature Adults",Other,High,Urban,TRUE,FALSE,Clearance,2.94,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_12,763,"Young Adults",Other,High,Suburban,FALSE,TRUE,"New Model Launch",8.4,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_12.jpg,Petrol,CVT,4,8-Seater
TataModel_37,378,"Early Mid-Age",Male,High,Rural,FALSE,FALSE,Festival,3.91,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_48,627,"Mature Adults",Other,Low,Urban,TRUE,FALSE,Clearance,9.18,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_21,68,"Senior Adults",Other,Medium,Urban,TRUE,FALSE,Clearance,8.34,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_22,434,"Young Adults",Female,Medium,Suburban,TRUE,TRUE,"New Model Launch",4.85,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_5,957,"Mature Adults",Female,Low,Suburban,TRUE,TRUE,"No Discount",9.12,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_45,755,"Young Adults",Other,High,Urban,TRUE,TRUE,Festival,5.32,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_45.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_29,152,"Mature Adults",Female,High,Rural,FALSE,TRUE,Clearance,1.79,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_10,384,"Senior Adults",Other,Low,Urban,TRUE,FALSE,"New Model Launch",7.06,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_10.jpg,Hybrid,Automatic,3.9,8-Seater
TataModel_27,281,"Senior Adults",Other,Low,Urban,TRUE,TRUE,Festival,5.38,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_13,453,"Early Mid-Age",Female,High,Urban,TRUE,TRUE,"No Discount",4.09,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_30,890,"Mature Adults",Male,High,Rural,TRUE,TRUE,"New Model Launch",4.2,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_40,352,"Early Mid-Age",Other,Low,Rural,FALSE,TRUE,Clearance,2.68,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_40.jpg,Electric,Automatic,3.2,7-Seater
TataModel_16,469,"Young Adults",Male,High,Rural,FALSE,TRUE,Festival,5.88,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_3,795,"Mature Adults",Female,Low,Suburban,FALSE,FALSE,"New Model Launch",7.2,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_42,501,"Mature Adults",Male,Medium,Urban,FALSE,FALSE,Clearance,6.46,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_42.jpg,Hybrid,Automatic,2.6,8-Seater
TataModel_43,599,"Young Adults",Female,Low,Suburban,FALSE,FALSE,"New Model Launch",5.1,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_43.jpg,Hybrid,Automatic,2.6,5-Seater
TataModel_14,46,"Mature Adults",Male,Low,Suburban,TRUE,TRUE,"New Model Launch",1.17,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_35,260,"Senior Adults",Other,Medium,Suburban,TRUE,TRUE,Festival,2.7,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_29,67,"Young Adults",Male,Medium,Urban,TRUE,TRUE,Festival,1.47,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_30,662,"Mature Adults",Other,High,Suburban,FALSE,TRUE,Festival,3.57,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_2,411,"Early Mid-Age",Other,Low,Urban,FALSE,FALSE,"New Model Launch",1.78,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_1,228,"Early Mid-Age",Female,Low,Suburban,FALSE,FALSE,Clearance,7.5,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_1.jpg,Hybrid,Automatic,4.6,8-Seater
TataModel_38,999,"Early Mid-Age",Male,Low,Suburban,FALSE,FALSE,Clearance,6.2,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_38.jpg,Diesel,Manual,3.7,5-Seater
TataModel_4,420,"Senior Adults",Male,High,Rural,FALSE,FALSE,"No Discount",2.88,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_35,597,"Young Adults",Other,Low,Rural,FALSE,FALSE,"New Model Launch",5.36,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_44,502,"Senior Adults",Male,Low,Rural,TRUE,FALSE,"New Model Launch",1.89,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_15,57,"Mature Adults",Other,Low,Rural,FALSE,FALSE,Festival,2.67,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_37,559,"Senior Adults",Male,Low,Suburban,TRUE,FALSE,"No Discount",8.66,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_1,30,"Senior Adults",Male,Medium,Urban,FALSE,FALSE,"New Model Launch",4.36,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_1.jpg,Hybrid,Automatic,4.6,8-Seater
TataModel_5,727,"Senior Adults",Male,Medium,Urban,FALSE,FALSE,Clearance,9.31,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_27,317,"Early Mid-Age",Other,High,Suburban,FALSE,FALSE,Festival,4.67,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_12,152,"Mature Adults",Female,Medium,Suburban,FALSE,TRUE,Festival,9.04,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_12.jpg,Petrol,CVT,4,8-Seater
TataModel_32,910,"Early Mid-Age",Male,High,Urban,FALSE,FALSE,Festival,6.91,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_32.jpg,Electric,Automatic,4.7,7-Seater
TataModel_17,903,"Early Mid-Age",Male,High,Urban,FALSE,TRUE,"New Model Launch",1.4,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_49,666,"Young Adults",Female,Low,Suburban,TRUE,TRUE,"New Model Launch",6.2,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_30,774,"Senior Adults",Other,High,Rural,FALSE,FALSE,"New Model Launch",3.04,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_47,454,"Young Adults",Female,Low,Rural,TRUE,FALSE,Festival,7.76,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_47.jpg,Petrol,Manual,3.8,8-Seater
TataModel_49,162,"Early Mid-Age",Female,High,Rural,TRUE,TRUE,"No Discount",2.69,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_36,425,"Mature Adults",Male,Low,Urban,TRUE,FALSE,Clearance,2.93,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_31,508,"Early Mid-Age",Other,Low,Rural,TRUE,FALSE,"New Model Launch",8.49,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
TataModel_33,335,"Senior Adults",Other,High,Urban,FALSE,TRUE,"New Model Launch",7.27,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_33.jpg,Hybrid,Automatic,3.3,4-Seater
TataModel_16,550,"Young Adults",Female,High,Urban,TRUE,FALSE,"New Model Launch",1.79,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_6,96,"Mature Adults",Female,Low,Rural,FALSE,TRUE,"New Model Launch",4.89,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_6.jpg,Electric,Automatic,2.9,5-Seater
TataModel_3,812,"Young Adults",Other,Medium,Suburban,TRUE,TRUE,Festival,3.62,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_12,373,"Mature Adults",Female,Low,Suburban,FALSE,TRUE,Clearance,9.96,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_12.jpg,Petrol,CVT,4,8-Seater
TataModel_48,360,"Mature Adults",Other,Medium,Rural,TRUE,TRUE,Festival,1.32,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_26,273,"Early Mid-Age",Male,Low,Urban,TRUE,FALSE,"No Discount",5.34,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_26.jpg,Petrol,CVT,3.8,5-Seater
TataModel_35,527,"Senior Adults",Male,Medium,Rural,FALSE,FALSE,Clearance,6.81,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_36,564,"Senior Adults",Male,Low,Urban,TRUE,FALSE,"No Discount",8.78,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_50,206,"Early Mid-Age",Male,Medium,Urban,TRUE,FALSE,"No Discount",9.86,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_50.jpg,Electric,Automatic,4.1,4-Seater
TataModel_36,510,"Senior Adults",Female,Low,Urban,FALSE,FALSE,"No Discount",4.74,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_42,626,"Young Adults",Male,Medium,Suburban,TRUE,FALSE,Festival,1.56,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_42.jpg,Hybrid,Automatic,2.6,8-Seater
TataModel_50,202,"Mature Adults",Male,Medium,Urban,TRUE,TRUE,"New Model Launch",1.96,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_50.jpg,Electric,Automatic,4.1,4-Seater
